회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
(주)한진칼,180640,2015/12,19500,211.02,100.81,1.54,0.74,74.39,35.54,48.78,23.3,45.79,0.75,1633721778,9624397,14104859,0,41638210,27533351
(주)한진칼,180640,2016/12,15350,0,0,1.05,0.62,32.71,19.43,21.85,12.98,29.09,-8.93,1618403521,-114867110,18194427,0,60147377,41952950
(주)한진칼,180640,2017/12,18300,6.64,3.51,1.09,0.58,41.5,21.93,27.58,14.58,31.9,17.8,1923442122,244311538,14101869,0,58767782,44665913
(주)한진칼,180640,2018/12,29800,64.52,30.52,1.33,0.63,0,0,32.26,15.26,47.4,2.05,2007816384,30906517,15159492,0,61814665,46655173
(주)한진칼,180640,2019/12,40000,98.29,46.13,1.99,0.93,59.51,27.93,46.32,21.74,54.44,2.01,1907568534,30675556,16493408,0,65099543,48606135
(주)한진칼,180640,2020/12,63100,0,0,3.3,1.11,286.98,96.56,158.99,53.5,244.62,-0.19,3021178322,-3415383,22592186,0,41685803,19093617
(주)한진칼,180640,2021/12,61400,0,0,2.75,1.69,242.54,148.89,160.72,98.66,284,-4.09,3113888377,-81135628,16534935,0,33445400,16910464
(주)한진칼,180640,2022/12,37450,11.66,6.05,1.91,0.99,0,0,96.51,50.09,125.11,17.67,3314325663,379175508,21030275,0,45814235,24783961
(주)한화,000880,2013/12,39200,58.95,40.24,1.26,0.86,9.98,6.81,0.59,0.41,30.44,2.05,6276925506,53810154,320774177,0,5340878642,112049360
(주)한화,000880,2014/12,31250,31.12,19.26,1.17,0.72,13.38,8.28,0.59,0.36,20.14,3.59,6588237592,95381198,269022546,0,5057047290,160349788
(주)한화,000880,2015/12,39400,113.61,55.66,1.63,0.8,1728.4,846.76,0.81,0.4,24.06,1.35,7588298851,36188799,325624365,0,5098918832,165875656
(주)한화,000880,2016/12,35050,31.07,23.4,1.12,0.84,10.1,7.6,0.65,0.49,17.2,3.68,7769210424,106275361,332565778,0,5101851157,224190373
(주)한화,000880,2017/12,41500,32.3,20.85,1.7,1.1,8.94,5.77,1.12,0.72,16.78,5.07,7479345461,160341990,328565546,0,4639964555,259099930
(주)한화,000880,2018/12,31350,16.78,9.05,1.46,0.79,19.78,10.67,0.91,0.49,11.72,8.61,7778276877,284521032,323388507,0,5224247719,299882394
(주)한화,000880,2019/12,25000,34.47,20.65,1.05,0.63,17.33,10.38,0.78,0.47,14.7,2.94,7931295046,100269854,307821699,0,4433163051,188948784
(주)한화,000880,2020/12,28300,26.4,9.02,1.01,0.35,9.55,3.26,0.85,0.29,15.94,3.72,7362795242,128678023,322835428,0,4000774861,166959712
(주)한화,000880,2021/12,31400,28,20.63,1.07,0.79,12.42,9.15,0.94,0.69,15.58,3.71,8129051078,131486415,303245713,0,3935568528,228931991
(주)한화,000880,2022/12,25650,11.26,7.84,1.01,0.7,30.93,21.55,0.83,0.58,19.96,8.27,10730406792,286589324,395538765,0,3879925484,194528476
(주)현대미포조선,010620,2013/12,178000,0,0,1.21,0.67,87.27,48.25,1.08,0.6,0,-5.92,5502458251,-187912610,96672047,7052939,3487039719,-205825798
(주)현대미포조선,010620,2014/12,69700,0,0,2.13,0.75,0,0,1.14,0.4,0,-28.03,4987681263,-695284413,137155043,8422060,3365276976,-832373230
(주)현대미포조선,010620,2015/12,52100,76.38,34.29,1.18,0.53,0,0,0.53,0.24,15.5,1.48,4621284378,25923462,94361816,5232000,3701784128,40649263
(주)현대미포조선,010620,2016/12,67200,42.51,24.96,0.79,0.46,0,0,0.5,0.29,9.96,2.09,4708979668,40224120,129350015,5480000,3442178901,164000565
(주)현대미포조선,010620,2017/12,78700,5.74,2.67,1.1,0.51,0,0,1,0.47,12.91,19.45,3758029548,426461627,78858736,6720000,2441346314,81585612
(주)현대미포조선,010620,2018/12,60000,26.64,12.57,1.03,0.49,0,0,0.97,0.46,27.97,3.88,3524887824,87825804,75436783,5988000,2405066642,51667090
(주)현대미포조선,010620,2019/12,46050,61.81,33.64,1.16,0.63,0,0,0.89,0.48,19.11,1.86,3392554837,43103306,90886346,6411000,2999488385,57502581
(주)현대미포조선,010620,2020/12,48000,0,0,0.92,0.35,9.12,3.43,0.77,0.29,34.34,-1.34,3553619018,-31072186,87315575,8956000,2780781151,6579463
(주)현대미포조선,010620,2021/12,70000,0,0,1.8,0.77,84.38,36.33,1.36,0.58,0,-7.14,3857973375,-159839003,88892664,11216000,2857835280,-226552324
(주)현대미포조선,010620,2022/12,84500,0,0,2.22,1.24,30.21,16.84,1.27,0.71,0,-1.94,4780699254,-41530918,112503044,10744000,3695797868,-118392487
(주)현대백화점,069960,2013/12,161000,17.86,14.89,1.56,1.3,16.03,13.37,3.62,3.02,11.92,9.06,4124105321,228638050,649165764,143599,1126786722,290801136
(주)현대백화점,069960,2014/12,123000,17.83,12.49,1.4,0.98,13.26,9.29,3.52,2.46,9.46,8.01,4068306401,221182751,664761054,141486,1121049622,268785575
(주)현대백화점,069960,2015/12,126500,21.74,13.63,1.39,0.87,27.32,17.14,3.41,2.14,10.66,6.49,4585422226,190566910,747745248,140612,1216059039,256049215
(주)현대백화점,069960,2016/12,109000,15.79,11.5,1.09,0.79,10.94,7.98,2.52,1.84,9.09,7.04,4919581474,218677800,864415692,139472,1370588692,264658977
(주)현대백화점,069960,2017/12,104500,13.9,9.9,0.84,0.6,9.6,6.84,2.04,1.45,8.02,6.12,4941793010,202042281,874026969,138553,1376510551,266114048
(주)현대백화점,069960,2018/12,90400,7.68,5.25,0.77,0.53,5.62,3.84,2.06,1.41,6.48,10.37,5313725929,368750632,856420929,243700,1376063517,268416521
(주)현대백화점,069960,2019/12,83100,12.68,8.03,0.65,0.41,6.92,4.38,1.79,1.13,7,5.19,5795560155,195656742,892991617,331970,1385243797,241377832
(주)현대백화점,069960,2020/12,71400,20.97,12.08,0.56,0.32,8.16,4.7,1.72,0.99,11.45,2.64,6435678005,101898547,889566199,350042,1245062784,108743934
(주)현대백화점,069960,2021/12,75100,14.91,10.25,0.58,0.4,5.54,3.81,1.5,1.03,7.9,3.85,6661268373,152073562,1040355945,350577,1512060769,186253613
(주)현대백화점,069960,2022/12,59000,11.75,7.62,0.46,0.3,6.15,3.99,1.14,0.74,7.47,3.93,7747981793,160877945,1111073863,383588,1655713149,252210667
(주)현대지에프홀딩스,005440,2013/12,16800,36.74,28.28,1.49,1.15,45.91,35.33,1.46,1.13,25.58,4.17,1590519746,50790091,127916498,85245,1276037993,52110205
(주)현대지에프홀딩스,005440,2014/12,18950,39.53,28.75,1.8,1.31,42.85,31.16,1.54,1.12,27.3,4.37,1457238106,53013510,137094326,69502,1364599706,54345829
(주)현대지에프홀딩스,005440,2015/12,24800,48.77,28.84,2.31,1.36,50.67,29.96,1.89,1.12,30.99,4.79,1508920344,57092651,153650454,144118,1476015810,61930542
(주)현대지에프홀딩스,005440,2016/12,15400,42.59,25.9,1.99,1.21,25.64,15.59,1.56,0.95,18.9,4.65,1510318898,56783518,164271433,141767,1554226963,62113930
(주)현대지에프홀딩스,005440,2017/12,14950,18.23,14.07,1.41,1.09,26.86,20.74,1.25,0.96,22.25,7.94,1619121356,101027059,171166277,214026,1477451922,48911729
(주)현대지에프홀딩스,005440,2018/12,14300,20.27,14.12,1.24,0.87,24.13,16.8,1.08,0.75,16.48,6.09,1642342150,80959774,186383775,169529,1514615128,69468555
(주)현대지에프홀딩스,005440,2019/12,11850,23.85,17.12,1.09,0.78,18.76,13.46,0.95,0.68,13.86,4.55,1695521102,61645526,197433060,1276270,1542730568,67049994
(주)현대지에프홀딩스,005440,2020/12,8760,30.84,12.48,0.85,0.34,27.17,10.99,0.77,0.31,14.13,2.73,1760240732,37705777,204026795,1086810,1512503414,45121057
(주)현대지에프홀딩스,005440,2021/12,8570,19.31,12.57,0.82,0.53,13.41,8.73,0.7,0.46,12.84,4.25,1771645852,60716349,227392849,299430,1671200575,43248182
(주)현대지에프홀딩스,005440,2022/12,6730,11.76,7.5,0.64,0.41,13.28,8.46,0.48,0.31,6.7,5.35,1810473906,78342133,255677644,407254,1924028084,74599137
(주)현대홈쇼핑,057050,2013/12,186000,11.69,7.34,2.01,1.26,25.45,15.96,2.86,1.79,14.73,18.36,1429041784,195475637,640192882,0,799862373,144773902
(주)현대홈쇼핑,057050,2014/12,138000,15.71,9.66,1.87,1.15,23.26,14.3,2.68,1.65,10.78,12.22,1550254232,147846567,673770823,0,867891756,145138434
(주)현대홈쇼핑,057050,2015/12,115500,18.12,13.25,1.45,1.06,18.6,13.6,1.98,1.45,11.3,7.77,1527657111,97354816,709737244,0,890760608,110725400
(주)현대홈쇼핑,057050,2016/12,111500,16.54,12.25,1.32,0.98,13.25,9.81,1.78,1.32,10.05,8.09,1729784204,103384394,742003837,0,961339683,132285229
(주)현대홈쇼핑,057050,2017/12,120500,20.22,14.34,1.32,0.94,24.1,17.1,1.74,1.23,8.84,6.54,1671130951,87836434,751356366,0,1021841020,149943798
(주)현대홈쇼핑,057050,2018/12,99000,18.94,13.47,1.08,0.77,33.54,23.85,1.55,1.1,8.1,5.72,1742871717,79814735,580838181,0,973453833,135447133
(주)현대홈쇼핑,057050,2019/12,80500,24.07,16.05,1,0.66,17.1,11.4,1.37,0.92,5.9,4.1,1697081648,58833557,600994386,0,1030416793,150430252
(주)현대홈쇼핑,057050,2020/12,81500,16.5,7.9,0.73,0.35,6.67,3.19,0.98,0.47,6.3,4.4,1851770065,64280075,614977183,0,1084990445,155728360
(주)현대홈쇼핑,057050,2021/12,63400,25.63,16.11,0.78,0.49,12.8,8.05,1.06,0.67,4.98,3.01,1748035645,44756250,638697373,0,1080403665,133934122
(주)현대홈쇼핑,057050,2022/12,53900,11.55,7.82,0.52,0.35,7244.23,4903.79,0.71,0.48,5.04,4.43,1865948929,67521538,659240611,0,1101635299,112712450
(주)호텔신라,008770,2013/12,66500,207.82,116.65,4.51,2.53,18.87,10.59,1.29,0.72,21.68,2.07,1709733793,14127724,2186618123,0,2275089386,88471264
(주)호텔신라,008770,2014/12,91400,48.08,19.69,7.48,3.06,35.05,14.36,1.94,0.79,17.25,15.55,1882407485,112733501,2620748835,0,2795388800,174639965
(주)호텔신라,008770,2015/12,77300,70.24,37.67,7.13,3.82,29.31,15.72,2.06,1.1,18.12,10.08,2213549595,81440566,2648706689,0,2782230572,133523883
(주)호텔신라,008770,2016/12,48150,78.39,46.61,4.42,2.63,21.25,12.64,1.01,0.6,12.89,4.98,2034192137,40465633,3042067883,0,3155127701,113059818
(주)호텔신라,008770,2017/12,84900,161.98,75.35,4.94,2.3,14.12,6.57,1.08,0.5,23.4,2.85,2261641205,22347808,3263554730,0,3362980926,99426197
(주)호텔신라,008770,2018/12,76500,57.03,29.6,6.51,3.38,56.4,29.27,1.45,0.75,13.16,11.22,2244199124,92575919,3441069592,0,3643940422,202870830
(주)호텔신라,008770,2019/12,90800,35.03,20.57,5.12,3.01,12.94,7.6,1.03,0.61,9.66,14.61,3071696462,134734038,4283309467,0,4567737437,284427971
(주)호텔신라,008770,2020/12,82300,0,0,7.12,3.89,0,0,1.58,0.86,0,-36.45,2441131787,-302061222,2990437780,0,2814422846,-176014934
(주)호텔신라,008770,2021/12,78000,0,0,7.58,5.15,0,0,1.22,0.83,24.17,-1.54,2220067706,-9733755,3288509188,0,3379077455,90568267
(주)호텔신라,008770,2022/12,83100,0,0,7.34,5.19,39.43,27.85,0.8,0.57,38.32,-15.7,2328314733,-85681910,4229899603,0,4265984365,36084763
(주)화승엔터프라이즈,241590,2015/12,,,,,,,,,,,,62136840,-1205,1206,0,0,-1206
(주)화승엔터프라이즈,241590,2016/12,15300,10.7,7.83,1.95,1.42,197.91,144.85,10.31,7.55,10.12,18.1,192875847,34673265,968117,0,35967806,34999689
(주)화승엔터프라이즈,241590,2017/12,24000,18.19,8.86,2.95,1.43,0,0,17.2,8.38,16.54,18.48,270034797,41455935,1232268,0,43827092,42594824
(주)화승엔터프라이즈,241590,2018/12,10650,593.97,191.62,9.16,2.95,0,0,380.71,122.82,180.87,1.33,225504884,3042282,1283571,0,4746450,3462879
(주)화승엔터프라이즈,241590,2019/12,16950,176.68,83.18,5.27,2.48,0,0,132.04,62.16,168.47,3.02,240826504,6098777,2228907,0,8160827,5931919
(주)화승엔터프라이즈,241590,2020/12,14200,2616.48,1078.6,3.25,1.34,482.98,199.1,288.08,118.76,579.01,0.16,388610384,434969,2865703,0,3950636,1084933
(주)화승엔터프라이즈,241590,2021/12,16850,284.1,156.48,3.8,2.1,346.19,190.68,276.85,152.49,492.49,1.33,386893606,4721558,3072063,0,4845159,1773096
(주)화승엔터프라이즈,241590,2022/12,9230,98.76,48.96,2.94,1.46,37.67,18.67,158.75,78.7,134.46,2.99,385322070,10765577,3034823,0,6697506,3662683
(주)효성,004800,2013/12,70300,0,0,1.13,0.69,7.15,4.36,0.31,0.19,12.48,-11.48,7848965887,-323942727,781040710,122892807,9067386153,244852021
(주)효성,004800,2014/12,68400,15.79,11.11,1.14,0.8,12.84,9.04,0.34,0.24,12.98,6.96,7755585602,184871797,774603944,112745422,8532152674,204746505
(주)효성,004800,2015/12,117500,17.02,7.05,1.95,0.81,7.53,3.12,0.67,0.28,10.06,11.12,7746432779,317726270,709586892,100697379,8033110020,473349865
(주)효성,004800,2016/12,145500,10.11,6.78,1.72,1.15,4.56,3.06,0.68,0.46,8.26,16.8,7680269340,538371676,726693895,91334592,7974341128,633192655
(주)효성,004800,2017/12,139500,19.78,13.22,1.9,1.27,10.14,6.78,0.73,0.49,9.92,9.17,7844283138,316067279,732395011,95649515,8509949686,415424693
(주)효성,004800,2018/12,50000,1.12,0.27,1.95,0.47,0,0,9.6,2.33,6.78,113.03,2120867774,3019515877,51689263,142692,352310815,-22668487
(주)효성,004800,2019/12,79100,47.09,22.27,1.23,0.58,31.54,14.92,6.02,2.85,23.58,2.38,2118763094,43810825,54742394,0,342849813,54364443
(주)효성,004800,2020/12,76400,0,0,0.85,0.48,21.47,12.18,6.13,3.48,22,-2.89,2656659951,-58985143,53495076,0,295491357,56935212
(주)효성,004800,2021/12,94700,6.25,3.58,1.09,0.62,16,9.17,2.57,1.47,4.31,17.6,3114280899,433293273,74391980,0,1053086491,442577612
(주)효성,004800,2022/12,67100,139.6,98.46,0.82,0.58,10.73,7.57,2.67,1.88,0,0.55,2982660266,14338747,72529672,0,749995534,-29311422
(주)후성,093370,2013/12,3315,0,0,3.86,2.26,29.16,17.05,2.34,1.37,40.63,-21.56,254725924,-28959760,26930004,4082139,193122393,-14661254
(주)후성,093370,2014/12,3190,0,0,7.14,3.76,61.29,32.31,1.97,1.04,44.57,-78.42,196140244,-67234041,26638564,3901890,175167335,-9530092
(주)후성,093370,2015/12,5360,35.61,17.87,5.77,2.9,16.19,8.13,2.45,1.23,23.31,19.87,232929523,13702574,24150021,4189928,199309201,14915946
(주)후성,093370,2016/12,7340,11.74,5.37,5.07,2.32,27.53,12.59,4.13,1.89,15.66,54.54,270929017,65565456,21605093,4589644,186229518,34113336
(주)후성,093370,2017/12,10150,38.49,18.82,6.56,3.21,22.45,10.98,4.86,2.38,16.68,18.26,285241565,30484993,24886447,5523902,241243453,37824351
(주)후성,093370,2018/12,7420,32.99,18.93,5.32,3.05,26.74,15.35,4.23,2.43,11.82,17.39,377192701,34509025,26822329,5370976,268884514,45639753
(주)후성,093370,2019/12,8170,94.2,44.31,5.68,2.67,27.23,12.81,5.24,2.46,16.99,6.07,414665472,13419127,27562591,6262114,241217521,27244762
(주)후성,093370,2020/12,11800,107.03,38.77,5.04,1.83,23.43,8.48,4.96,1.8,26.02,4.77,415080176,10988083,28899062,7427134,237239900,23092516
(주)후성,093370,2021/12,23100,52.54,17.78,8.98,3.04,43.35,14.67,8.09,2.74,27.53,18.29,429789300,46971590,33594176,9708929,305250826,56182275
(주)후성,093370,2022/12,10700,45.44,17.55,7.17,2.77,37.52,14.49,6.15,2.37,10.97,17.57,554634238,55937358,39810755,10076452,413339538,76175846
(주)휠라홀딩스,081660,2013/12,79000,47.65,32.93,2.3,1.59,24.69,17.06,1.95,1.35,33.96,4.85,693230207,17020246,213845158,0,415153347,24722843
(주)휠라홀딩스,081660,2014/12,111500,131.11,84.87,3.41,2.21,65.72,42.54,3.17,2.05,83.18,2.62,679626216,9602666,208816085,0,397490448,11853447
(주)휠라홀딩스,081660,2015/12,94400,0,0,3.69,2.61,421.39,298.68,4.08,2.89,2200.82,-0.11,705599674,-430366,196711621,0,346805095,-4020043
(주)휠라홀딩스,081660,2016/12,70500,0,0,3.37,1.94,123.59,71.02,3.97,2.28,0,-4.71,754197110,-17845231,187770919,0,306179181,-31020650
(주)휠라홀딩스,081660,2017/12,81600,0,0,2.85,2.11,46.3,34.35,3.08,2.29,162.06,-0.9,666259924,-3389427,194070434,0,342462022,1414941
(주)휠라홀딩스,081660,2018/12,53500,26.95,4.81,4.08,0.73,16.42,2.93,3.23,0.58,53.76,15.28,693451094,59872465,240915279,0,499912857,56453506
(주)휠라홀딩스,081660,2019/12,53000,49.69,23.54,11.36,5.38,66.09,31.32,8.77,4.16,26.22,24.11,814761459,108120895,273141221,0,612236223,112224239
(주)휠라홀딩스,081660,2020/12,43700,0,0,8.32,2.92,0,0,8705.63,3061.59,0,-10.55,662624271,-47523925,9092754,0,376281,-8716473
(주)휠라홀딩스,081660,2021/12,35850,39.97,22.22,8.5,4.72,54.2,30.14,34.19,19.01,24.71,20.24,774385254,90901875,10844757,0,106259524,95414767
(주)휠라홀딩스,081660,2022/12,33250,16.49,11.97,4.74,3.44,16.17,11.74,14.74,10.7,15.86,26.75,774951498,134496269,13004860,0,150464018,137459158
DB손해보험(주),005830,2013/03,45600,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2014/12,55000,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2015/12,70300,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2016/12,62500,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2017/12,71200,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2018/12,70400,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2019/12,52300,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2020/12,43750,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2021/12,54000,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2022/12,65300,,,,,,,,,,,,,,,,
HD현대(주),267250,2017/12,381000,,,,,,,,,,,7750711883,219486624,23733129,2356000,465241675,282227537
HD현대(주),267250,2018/12,346000,60.92,39.47,1.52,0.98,39.51,25.6,13.73,8.9,23.49,2.36,8150735598,130596457,43395449,2799000,579338552,337847947
HD현대(주),267250,2019/12,338000,10.74,8.1,1.15,0.87,30.09,22.71,12.88,9.72,27.2,10.4,8583906445,590858298,51723552,2912000,492651093,247640973
HD현대(주),267250,2020/12,283500,63.97,30.24,1.05,0.5,123.62,58.44,14.71,6.95,20.67,1.52,7727859034,86432633,24474800,1200000,375932399,300813982
HD현대(주),267250,2021/12,53700,47.2,8.15,4.43,0.76,738.43,127.5,93.39,16.13,27.03,8.99,8113257344,502088652,14984211,0,253751437,234373280
HD현대(주),267250,2022/12,57100,23.77,16.39,0.99,0.68,22.91,15.8,15.01,10.35,22.73,3.92,8675571050,219293648,20104020,0,347229888,316649815
KG스틸(주),016380,2013/12,2685,0,0,0.19,0.09,1.77,0.88,0.07,0.03,12.23,-10.37,4841857720,-141813087,187824996,3001000,3332942862,21464805
KG스틸(주),016380,2014/12,1405,0,0,8.59,2.5,11.21,3.26,0.1,0.03,0,-198.1,2892223363,-1341090529,214247701,3182000,2639095928,-170063531
KG스틸(주),016380,2015/12,5240,0,0,8.04,1.44,0,0,0.12,0.02,12.09,-61.04,2475759225,-25421390,109903563,1191000,1604043537,76043999
KG스틸(주),016380,2016/12,14550,0,0,4.71,0.44,2.44,0.23,0.41,0.04,11.04,-107.98,2410632934,-88810885,106490835,1346000,1542880719,94071363
KG스틸(주),016380,2017/12,7420,0,0,2.7,0.96,3.09,1.1,0.24,0.09,29.68,-100.75,2323882283,-148383192,132879035,1366000,1733421115,-32003467
KG스틸(주),016380,2018/12,6420,0,0,35.39,14.25,0,0,0.23,0.09,41.12,-74.14,2108622029,-64063256,73829799,1298000,1750903867,-4959122
KG스틸(주),016380,2019/12,7800,0,0,0.61,0.17,0,0,0.32,0.09,23.81,-6.73,2045911368,-30861360,74376531,1415000,1688470942,20463279
KG스틸(주),016380,2020/12,11600,50.23,11.67,2.26,0.52,25.76,5.99,1.02,0.24,14.82,4.57,2226734064,42433613,86222039,1862000,2098691006,85469631
KG스틸(주),016380,2021/12,10600,13.96,5.27,2.27,0.86,0,0,0.78,0.3,6.19,17.34,2693634952,180246917,97343872,2039000,3208372156,289648782
KG스틸(주),016380,2022/12,7390,4.98,1.4,1.61,0.45,5.52,1.56,0.71,0.2,4.59,37.97,2935263009,526787734,111416639,2112000,3676462979,325853385
LG이노텍(주),011070,2013/12,83700,0,0,2.08,1.31,6.33,3.99,0.4,0.25,6.8,-4.07,4260285191,-50039155,499439512,284816027,5504037545,29032632
LG이노텍(주),011070,2014/12,112500,71.15,37.74,3.08,1.63,6.34,3.36,0.72,0.38,5.14,4.26,4104519473,58869183,500856612,308047612,5840222889,246648552
LG이노텍(주),011070,2015/12,98500,64.9,42.69,2.09,1.37,4.72,3.1,0.5,0.33,5.11,2.81,3598752653,43578086,499549754,305335458,5691346073,184135102
LG이노텍(주),011070,2016/12,88400,191.62,137.15,1.72,1.23,8.06,5.77,0.44,0.31,7.84,0.77,4022156823,12165924,499943509,288385115,5321757789,71297286
LG이노텍(주),011070,2017/12,144000,24.66,11.11,2.93,1.32,9.13,4.11,0.62,0.28,7.65,10.67,5391209318,180414448,536606424,314550071,7149756338,266339127
LG이노텍(주),011070,2018/12,86400,31.4,15.42,2.5,1.23,4.18,2.06,0.53,0.26,5.08,6.9,5062817017,128117716,534143495,308144318,7607397531,175707522
LG이노텍(주),011070,2019/12,140000,41.08,23.47,1.95,1.12,5.27,3.01,0.41,0.24,5.32,4.14,5070125627,80658023,569555795,295457355,8042527935,287730671
LG이노텍(주),011070,2020/12,182500,26.46,9.61,2.51,0.91,6.33,2.3,0.53,0.19,4.7,9,5492250317,186482332,552784756,313188475,9290257034,561338855
LG이노텍(주),011070,2021/12,364000,11.24,5.39,3.37,1.62,9.86,4.73,0.61,0.29,5.45,31.18,6989346974,789717006,777109924,394634546,14594815510,1106099812
LG이노텍(주),011070,2022/12,252500,13.62,8.18,3.01,1.81,8.77,5.27,0.51,0.31,4.29,22.3,8668015355,720393793,1021528677,554954055,19092897004,1016233433
LS일렉트릭(주),010120,2013/12,65700,19.15,14.49,2.88,2.18,35,26.49,1.2,0.91,10.56,12.9,1961236234,110778939,199271750,27988000,1765837122,170138720
LS일렉트릭(주),010120,2014/12,59800,22.3,18.21,2.65,2.17,13.61,11.11,1.15,0.94,9.9,10.11,2151083199,93904072,214169074,0,1827656625,155115263
LS일렉트릭(주),010120,2015/12,46000,27.6,17.58,2.35,1.49,15.87,10.11,1.09,0.7,8.29,7.2,2107925177,69452478,223730570,50127000,1753118434,147877294
LS일렉트릭(주),010120,2016/12,39750,27.26,19.02,1.83,1.28,6.99,4.88,0.92,0.64,9.08,5.85,2095351107,57881723,234045352,44675000,1712375142,97392379
LS일렉트릭(주),010120,2017/12,65100,20.98,12.15,2.11,1.22,15.26,8.84,1.1,0.64,10.87,9.09,2086912499,94808192,228333237,40597000,1807454521,143061115
LS일렉트릭(주),010120,2018/12,49000,20.78,11.4,2.3,1.26,14.38,7.89,1.3,0.71,6.74,10.38,2211787822,119393549,224284252,47072000,1905119904,174805721
LS일렉트릭(주),010120,2019/12,54600,15.25,11.63,1.45,1.11,9.71,7.41,0.92,0.7,7.62,8.73,2328541203,109361356,233079972,56294000,1810062924,154683110
